computed,name,score,SpectraID
FALSE,Furosemide,0,EA260054
FALSE,Frusemide,0,EA260054
FALSE, 4-chloranyl-2-(furan-2-ylmethylamino)-5-sulfamoyl-benzoic acid,0,EA260054
FALSE,Furosemide,0,EA260055
FALSE,Frusemide,0,EA260055
FALSE, 4-chloranyl-2-(furan-2-ylmethylamino)-5-sulfamoyl-benzoic acid,0,EA260055
FALSE,Furosemide,0,EA260056
FALSE,Frusemide,0,EA260056
FALSE, 4-chloranyl-2-(furan-2-ylmethylamino)-5-sulfamoyl-benzoic acid,0,EA260056
FALSE,Furosemide,0,EA260057
FALSE,Frusemide,0,EA260057
FALSE, 4-chloranyl-2-(furan-2-ylmethylamino)-5-sulfamoyl-benzoic acid,0,EA260057
FALSE,Furosemide,0,EA260058
FALSE,Frusemide,0,EA260058
FALSE, 4-chloranyl-2-(furan-2-ylmethylamino)-5-sulfamoyl-benzoic acid,0,EA260058
FALSE,Furosemide,0,EA260059
FALSE,Frusemide,0,EA260059
FALSE, 4-chloranyl-2-(furan-2-ylmethylamino)-5-sulfamoyl-benzoic acid,0,EA260059
FALSE,Furosemide,0,EA260060
FALSE,Frusemide,0,EA260060
FALSE, 4-chloranyl-2-(furan-2-ylmethylamino)-5-sulfamoyl-benzoic acid,0,EA260060
FALSE,Furosemide,0,EA260061
FALSE,Frusemide,0,EA260061
FALSE, 4-chloranyl-2-(furan-2-ylmethylamino)-5-sulfamoyl-benzoic acid,0,EA260061
FALSE,Furosemide,0,EA260062
FALSE,Frusemide,0,EA260062
FALSE, 4-chloranyl-2-(furan-2-ylmethylamino)-5-sulfamoyl-benzoic acid,0,EA260062
FALSE,Furosemide,0,EA260063
FALSE,Frusemide,0,EA260063
FALSE, 4-chloranyl-2-(furan-2-ylmethylamino)-5-sulfamoyl-benzoic acid,0,EA260063
FALSE,Furosemide,0,EA260064
FALSE,Frusemide,0,EA260064
FALSE, 4-chloranyl-2-(furan-2-ylmethylamino)-5-sulfamoyl-benzoic acid,0,EA260064
FALSE,Gemcitabine,0,EA260351
FALSE,"2'-deoxy-2',2'-difluorocytidine",0,EA260351
FALSE,"4-amino-1-[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)-2-oxolanyl]-2-pyrimidinone",0,EA260351
FALSE,Gemcitabine,0,EA260352
FALSE,"2'-deoxy-2',2'-difluorocytidine",0,EA260352
FALSE,"4-amino-1-[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)-2-oxolanyl]-2-pyrimidinone",0,EA260352
FALSE,Gemcitabine,0,EA260353
FALSE,"2'-deoxy-2',2'-difluorocytidine",0,EA260353
FALSE,"4-amino-1-[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)-2-oxolanyl]-2-pyrimidinone",0,EA260353
FALSE,Gemcitabine,0,EA260354
FALSE,"2'-deoxy-2',2'-difluorocytidine",0,EA260354
FALSE,"4-amino-1-[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)-2-oxolanyl]-2-pyrimidinone",0,EA260354
FALSE,Gemcitabine,0,EA260355
FALSE,"2'-deoxy-2',2'-difluorocytidine",0,EA260355
FALSE,"4-amino-1-[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)-2-oxolanyl]-2-pyrimidinone",0,EA260355
FALSE,Gemcitabine,0,EA260356
FALSE,"2'-deoxy-2',2'-difluorocytidine",0,EA260356
FALSE,"4-amino-1-[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)-2-oxolanyl]-2-pyrimidinone",0,EA260356
FALSE,Gemcitabine,0,EA260357
FALSE,"2'-deoxy-2',2'-difluorocytidine",0,EA260357
FALSE,"4-amino-1-[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)-2-oxolanyl]-2-pyrimidinone",0,EA260357
FALSE,Gemcitabine,0,EA260358
FALSE,"2'-deoxy-2',2'-difluorocytidine",0,EA260358
FALSE,"4-amino-1-[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)-2-oxolanyl]-2-pyrimidinone",0,EA260358
FALSE,Gemcitabine,0,EA260359
FALSE,"2'-deoxy-2',2'-difluorocytidine",0,EA260359
FALSE,"4-amino-1-[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)-2-oxolanyl]-2-pyrimidinone",0,EA260359
FALSE,Gemcitabine,0,EA260360
FALSE,"2'-deoxy-2',2'-difluorocytidine",0,EA260360
FALSE,"4-amino-1-[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)-2-oxolanyl]-2-pyrimidinone",0,EA260360
FALSE,Gemcitabine,0,EA260361
FALSE,"2'-deoxy-2',2'-difluorocytidine",0,EA260361
FALSE,"4-amino-1-[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)-2-oxolanyl]-2-pyrimidinone",0,EA260361
FALSE,Gemcitabine,0,EA260362
FALSE,"2'-deoxy-2',2'-difluorocytidine",0,EA260362
FALSE,"4-amino-1-[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)-2-oxolanyl]-2-pyrimidinone",0,EA260362
FALSE,Gemcitabine,0,EA260363
FALSE,"2'-deoxy-2',2'-difluorocytidine",0,EA260363
FALSE,"4-amino-1-[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)-2-oxolanyl]-2-pyrimidinone",0,EA260363
FALSE,Gemcitabine,0,EA260364
FALSE,"2'-deoxy-2',2'-difluorocytidine",0,EA260364
FALSE,"4-amino-1-[(2R,4R,5R)-3,3-difluoro-4-hydroxy-5-(hydroxymethyl)-2-oxolanyl]-2-pyrimidinone",0,EA260364
FALSE,Hydrochlorothiazide,0,EA261051
FALSE,"6-Chloro-3,4-dihydro-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide",0,EA261051
FALSE,"6-chloranyl-1,1-bis(oxidanylidene)-3,4-dihydro-2H-1$l^{6},2,4-benzothiadiazine-7-sulfonamide",0,EA261051
FALSE,Hydrochlorothiazide,0,EA261052
FALSE,"6-Chloro-3,4-dihydro-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide",0,EA261052
FALSE,"6-chloranyl-1,1-bis(oxidanylidene)-3,4-dihydro-2H-1$l^{6},2,4-benzothiadiazine-7-sulfonamide",0,EA261052
FALSE,Hydrochlorothiazide,0,EA261053
FALSE,"6-Chloro-3,4-dihydro-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide",0,EA261053
FALSE,"6-chloranyl-1,1-bis(oxidanylidene)-3,4-dihydro-2H-1$l^{6},2,4-benzothiadiazine-7-sulfonamide",0,EA261053
FALSE,Hydrochlorothiazide,0,EA261054
FALSE,"6-Chloro-3,4-dihydro-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide",0,EA261054
FALSE,"6-chloranyl-1,1-bis(oxidanylidene)-3,4-dihydro-2H-1$l^{6},2,4-benzothiadiazine-7-sulfonamide",0,EA261054
FALSE,Hydrochlorothiazide,0,EA261055
FALSE,"6-Chloro-3,4-dihydro-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide",0,EA261055
FALSE,"6-chloranyl-1,1-bis(oxidanylidene)-3,4-dihydro-2H-1$l^{6},2,4-benzothiadiazine-7-sulfonamide",0,EA261055
FALSE,Hydrochlorothiazide,0,EA261056
FALSE,"6-Chloro-3,4-dihydro-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide",0,EA261056
FALSE,"6-chloranyl-1,1-bis(oxidanylidene)-3,4-dihydro-2H-1$l^{6},2,4-benzothiadiazine-7-sulfonamide",0,EA261056
FALSE,Hydrochlorothiazide,0,EA261057
FALSE,"6-Chloro-3,4-dihydro-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide",0,EA261057
FALSE,"6-chloranyl-1,1-bis(oxidanylidene)-3,4-dihydro-2H-1$l^{6},2,4-benzothiadiazine-7-sulfonamide",0,EA261057
FALSE,Hydrochlorothiazide,0,EA261058
FALSE,"6-Chloro-3,4-dihydro-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide",0,EA261058
FALSE,"6-chloranyl-1,1-bis(oxidanylidene)-3,4-dihydro-2H-1$l^{6},2,4-benzothiadiazine-7-sulfonamide",0,EA261058
FALSE,Hydrochlorothiazide,0,EA261059
FALSE,"6-Chloro-3,4-dihydro-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide",0,EA261059
FALSE,"6-chloranyl-1,1-bis(oxidanylidene)-3,4-dihydro-2H-1$l^{6},2,4-benzothiadiazine-7-sulfonamide",0,EA261059
FALSE,Hydrochlorothiazide,0,EA261060
FALSE,"6-Chloro-3,4-dihydro-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide",0,EA261060
FALSE,"6-chloranyl-1,1-bis(oxidanylidene)-3,4-dihydro-2H-1$l^{6},2,4-benzothiadiazine-7-sulfonamide",0,EA261060
FALSE,Hydrochlorothiazide,0,EA261061
FALSE,"6-Chloro-3,4-dihydro-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide",0,EA261061
FALSE,"6-chloranyl-1,1-bis(oxidanylidene)-3,4-dihydro-2H-1$l^{6},2,4-benzothiadiazine-7-sulfonamide",0,EA261061
FALSE,Hydrochlorothiazide,0,EA261062
FALSE,"6-Chloro-3,4-dihydro-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide",0,EA261062
FALSE,"6-chloranyl-1,1-bis(oxidanylidene)-3,4-dihydro-2H-1$l^{6},2,4-benzothiadiazine-7-sulfonamide",0,EA261062
FALSE,Hydrochlorothiazide,0,EA261063
FALSE,"6-Chloro-3,4-dihydro-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide",0,EA261063
FALSE,"6-chloranyl-1,1-bis(oxidanylidene)-3,4-dihydro-2H-1$l^{6},2,4-benzothiadiazine-7-sulfonamide",0,EA261063
FALSE,Hydrochlorothiazide,0,EA261064
FALSE,"6-Chloro-3,4-dihydro-2H-1,2,4-benzothiadiazine-7-sulfonamide 1,1-dioxide",0,EA261064
FALSE,"6-chloranyl-1,1-bis(oxidanylidene)-3,4-dihydro-2H-1$l^{6},2,4-benzothiadiazine-7-sulfonamide",0,EA261064
FALSE,"2',2'-Difluoro-2'-deoxyuridine",0,EA264951
FALSE,"2',2'-Difluoro-2'-deoxyuridine",0,EA264955
FALSE,"2',2'-Difluoro-2'-deoxyuridine",0,EA264956
FALSE,"2',2'-Difluoro-2'-deoxyuridine",0,EA264959
FALSE,"2',2'-Difluoro-2'-deoxyuridine",0,EA264962
FALSE,"2',2'-Difluoro-2'-deoxyuridine",0,EA264963
FALSE,Fipronil,0,EA266651
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)-3-pyrazolecarbonitrile",0,EA266651
FALSE,Fipronil,0,EA266652
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)-3-pyrazolecarbonitrile",0,EA266652
FALSE,Fipronil,0,EA266653
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)-3-pyrazolecarbonitrile",0,EA266653
FALSE,Fipronil,0,EA266654
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)-3-pyrazolecarbonitrile",0,EA266654
FALSE,Fipronil,0,EA266655
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)-3-pyrazolecarbonitrile",0,EA266655
FALSE,Fipronil,0,EA266656
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)-3-pyrazolecarbonitrile",0,EA266656
FALSE,Fipronil,0,EA266657
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)-3-pyrazolecarbonitrile",0,EA266657
FALSE,Fipronil,0,EA266658
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)-3-pyrazolecarbonitrile",0,EA266658
FALSE,Fipronil,0,EA266659
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)-3-pyrazolecarbonitrile",0,EA266659
FALSE,Fipronil,0,EA266660
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)-3-pyrazolecarbonitrile",0,EA266660
FALSE,Fipronil,0,EA266661
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)-3-pyrazolecarbonitrile",0,EA266661
FALSE,Fipronil,0,EA266662
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)-3-pyrazolecarbonitrile",0,EA266662
FALSE,Fipronil,0,EA266663
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)-3-pyrazolecarbonitrile",0,EA266663
FALSE,Fipronil,0,EA266664
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfinyl)-3-pyrazolecarbonitrile",0,EA266664
FALSE,Fipronil-sulfone,0,EA266751
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfonyl)-3-pyrazolecarbonitrile",0,EA266751
FALSE,Fipronil-sulfone,0,EA266752
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfonyl)-3-pyrazolecarbonitrile",0,EA266752
FALSE,Fipronil-sulfone,0,EA266753
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfonyl)-3-pyrazolecarbonitrile",0,EA266753
FALSE,Fipronil-sulfone,0,EA266754
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfonyl)-3-pyrazolecarbonitrile",0,EA266754
FALSE,Fipronil-sulfone,0,EA266755
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfonyl)-3-pyrazolecarbonitrile",0,EA266755
FALSE,Fipronil-sulfone,0,EA266756
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfonyl)-3-pyrazolecarbonitrile",0,EA266756
FALSE,Fipronil-sulfone,0,EA266757
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfonyl)-3-pyrazolecarbonitrile",0,EA266757
FALSE,Fipronil-sulfone,0,EA266758
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfonyl)-3-pyrazolecarbonitrile",0,EA266758
FALSE,Fipronil-sulfone,0,EA266759
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfonyl)-3-pyrazolecarbonitrile",0,EA266759
FALSE,Fipronil-sulfone,0,EA266760
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfonyl)-3-pyrazolecarbonitrile",0,EA266760
FALSE,Fipronil-sulfone,0,EA266761
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfonyl)-3-pyrazolecarbonitrile",0,EA266761
FALSE,Fipronil-sulfone,0,EA266762
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfonyl)-3-pyrazolecarbonitrile",0,EA266762
FALSE,Fipronil-sulfone,0,EA266763
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfonyl)-3-pyrazolecarbonitrile",0,EA266763
FALSE,Fipronil-sulfone,0,EA266764
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethylsulfonyl)-3-pyrazolecarbonitrile",0,EA266764
FALSE,Fipronil-sulfide,0,EA266853
FALSE,"5-Amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-[(trifluoromethyl)sulfanyl]-1H-pyrazole-3-carbonitrile",0,EA266853
FALSE,Fipronil-sulfide,0,EA266854
FALSE,"5-Amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-[(trifluoromethyl)sulfanyl]-1H-pyrazole-3-carbonitrile",0,EA266854
FALSE,Fipronil-sulfide,0,EA266859
FALSE,"5-Amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-[(trifluoromethyl)sulfanyl]-1H-pyrazole-3-carbonitrile",0,EA266859
FALSE,Fipronil-sulfide,0,EA266860
FALSE,"5-Amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-[(trifluoromethyl)sulfanyl]-1H-pyrazole-3-carbonitrile",0,EA266860
FALSE,Fipronil-desulfinyl,0,EA266951
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethyl)-3-pyrazolecarbonitrile",0,EA266951
FALSE,Fipronil-desulfinyl,0,EA266952
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethyl)-3-pyrazolecarbonitrile",0,EA266952
FALSE,Fipronil-desulfinyl,0,EA266953
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethyl)-3-pyrazolecarbonitrile",0,EA266953
FALSE,Fipronil-desulfinyl,0,EA266964
FALSE,"5-amino-1-[2,6-dichloro-4-(trifluoromethyl)phenyl]-4-(trifluoromethyl)-3-pyrazolecarbonitrile",0,EA266964
FALSE,"3,5,6-Trichloro-2-pyridinol",0,EA270451
FALSE,"3,5,6-trichloro-1H-pyridin-2-one",0,EA270451
FALSE,"3,5,6-Trichloro-2-pyridinol",0,EA270452
FALSE,"3,5,6-trichloro-1H-pyridin-2-one",0,EA270452
FALSE,"3,5,6-Trichloro-2-pyridinol",0,EA270453
FALSE,"3,5,6-trichloro-1H-pyridin-2-one",0,EA270453
FALSE,"3,5,6-Trichloro-2-pyridinol",0,EA270454
FALSE,"3,5,6-trichloro-1H-pyridin-2-one",0,EA270454
FALSE,"3,5,6-Trichloro-2-pyridinol",0,EA270455
FALSE,"3,5,6-trichloro-1H-pyridin-2-one",0,EA270455
FALSE,"3,5,6-Trichloro-2-pyridinol",0,EA270458
FALSE,"3,5,6-trichloro-1H-pyridin-2-one",0,EA270458
FALSE,"3,5,6-Trichloro-2-pyridinol",0,EA270459
FALSE,"3,5,6-trichloro-1H-pyridin-2-one",0,EA270459
FALSE,"3,5,6-Trichloro-2-pyridinol",0,EA270460
FALSE,"3,5,6-trichloro-1H-pyridin-2-one",0,EA270460
FALSE,"3,5,6-Trichloro-2-pyridinol",0,EA270461
FALSE,"3,5,6-trichloro-1H-pyridin-2-one",0,EA270461
FALSE,"3,5,6-Trichloro-2-pyridinol",0,EA270464
FALSE,"3,5,6-trichloro-1H-pyridin-2-one",0,EA270464
FALSE,Imidacloprid,0,EA270951
FALSE,"N-[1-[(6-chloranylpyridin-3-yl)methyl]-4,5-dihydroimidazol-2-yl]nitramide",0,EA270951
FALSE,Imidacloprid,0,EA270952
FALSE,"N-[1-[(6-chloranylpyridin-3-yl)methyl]-4,5-dihydroimidazol-2-yl]nitramide",0,EA270952
FALSE,Imidacloprid,0,EA270953
FALSE,"N-[1-[(6-chloranylpyridin-3-yl)methyl]-4,5-dihydroimidazol-2-yl]nitramide",0,EA270953
FALSE,Imidacloprid,0,EA270954
FALSE,"N-[1-[(6-chloranylpyridin-3-yl)methyl]-4,5-dihydroimidazol-2-yl]nitramide",0,EA270954
FALSE,Imidacloprid,0,EA270955
FALSE,"N-[1-[(6-chloranylpyridin-3-yl)methyl]-4,5-dihydroimidazol-2-yl]nitramide",0,EA270955
FALSE,Imidacloprid,0,EA270956
FALSE,"N-[1-[(6-chloranylpyridin-3-yl)methyl]-4,5-dihydroimidazol-2-yl]nitramide",0,EA270956
FALSE,Imidacloprid,0,EA270958
FALSE,"N-[1-[(6-chloranylpyridin-3-yl)methyl]-4,5-dihydroimidazol-2-yl]nitramide",0,EA270958
FALSE,Imidacloprid,0,EA270959
FALSE,"N-[1-[(6-chloranylpyridin-3-yl)methyl]-4,5-dihydroimidazol-2-yl]nitramide",0,EA270959
FALSE,Imidacloprid,0,EA270964
FALSE,"N-[1-[(6-chloranylpyridin-3-yl)methyl]-4,5-dihydroimidazol-2-yl]nitramide",0,EA270964
FALSE,MCPB,0,EA271051
FALSE,4-(4-chloranyl-2-methyl-phenoxy)butanoic acid,0,EA271051
FALSE,MCPB,0,EA271052
FALSE,4-(4-chloranyl-2-methyl-phenoxy)butanoic acid,0,EA271052
FALSE,MCPB,0,EA271053
FALSE,4-(4-chloranyl-2-methyl-phenoxy)butanoic acid,0,EA271053
FALSE,MCPB,0,EA271054
FALSE,4-(4-chloranyl-2-methyl-phenoxy)butanoic acid,0,EA271054
FALSE,MCPB,0,EA271055
FALSE,4-(4-chloranyl-2-methyl-phenoxy)butanoic acid,0,EA271055
FALSE,MCPB,0,EA271056
FALSE,4-(4-chloranyl-2-methyl-phenoxy)butanoic acid,0,EA271056
FALSE,MCPB,0,EA271058
FALSE,4-(4-chloranyl-2-methyl-phenoxy)butanoic acid,0,EA271058
FALSE,MCPB,0,EA271059
FALSE,4-(4-chloranyl-2-methyl-phenoxy)butanoic acid,0,EA271059
FALSE,MCPB,0,EA271060
FALSE,4-(4-chloranyl-2-methyl-phenoxy)butanoic acid,0,EA271060
FALSE,MCPB,0,EA271064
FALSE,4-(4-chloranyl-2-methyl-phenoxy)butanoic acid,0,EA271064
FALSE,Perfluorobutyric acid,0,EA271351
FALSE,Heptafluorobutyric acid,0,EA271351
FALSE," 2,2,3,3,4,4,4-heptafluorobutanoic acid",0,EA271351
FALSE,Perfluorobutyric acid,0,EA271352
FALSE,Heptafluorobutyric acid,0,EA271352
FALSE," 2,2,3,3,4,4,4-heptafluorobutanoic acid",0,EA271352
FALSE,Perfluorobutyric acid,0,EA271353
FALSE,Heptafluorobutyric acid,0,EA271353
FALSE," 2,2,3,3,4,4,4-heptafluorobutanoic acid",0,EA271353
FALSE,Perfluorobutyric acid,0,EA271357
FALSE,Heptafluorobutyric acid,0,EA271357
FALSE," 2,2,3,3,4,4,4-heptafluorobutanoic acid",0,EA271357
FALSE,Perfluorobutyric acid,0,EA271358
FALSE,Heptafluorobutyric acid,0,EA271358
FALSE," 2,2,3,3,4,4,4-heptafluorobutanoic acid",0,EA271358
FALSE,Perfluorobutyric acid,0,EA271359
FALSE,Heptafluorobutyric acid,0,EA271359
FALSE," 2,2,3,3,4,4,4-heptafluorobutanoic acid",0,EA271359
FALSE,Perfluorobutyric acid,0,EA271360
FALSE,Heptafluorobutyric acid,0,EA271360
FALSE," 2,2,3,3,4,4,4-heptafluorobutanoic acid",0,EA271360
FALSE,Perfluoropentanoic acid,0,EA271451
FALSE,"Pentanoic acid, nonafluoro-",0,EA271451
FALSE," 2,2,3,3,4,4,5,5,5-nonafluoropentanoic acid",0,EA271451
FALSE,Perfluoropentanoic acid,0,EA271452
FALSE,"Pentanoic acid, nonafluoro-",0,EA271452
FALSE," 2,2,3,3,4,4,5,5,5-nonafluoropentanoic acid",0,EA271452
FALSE,Perfluoropentanoic acid,0,EA271457
FALSE,"Pentanoic acid, nonafluoro-",0,EA271457
FALSE," 2,2,3,3,4,4,5,5,5-nonafluoropentanoic acid",0,EA271457
FALSE,Perfluoropentanoic acid,0,EA271458
FALSE,"Pentanoic acid, nonafluoro-",0,EA271458
FALSE," 2,2,3,3,4,4,5,5,5-nonafluoropentanoic acid",0,EA271458
FALSE,Perfluoropentanoic acid,0,EA271459
FALSE,"Pentanoic acid, nonafluoro-",0,EA271459
FALSE," 2,2,3,3,4,4,5,5,5-nonafluoropentanoic acid",0,EA271459
FALSE,Perfluoropentanoic acid,0,EA271460
FALSE,"Pentanoic acid, nonafluoro-",0,EA271460
FALSE," 2,2,3,3,4,4,5,5,5-nonafluoropentanoic acid",0,EA271460
FALSE,Perfluorohexanoic acid,0,EA271551
FALSE," 2,2,3,3,4,4,5,5,6,6,6-undecafluorohexanoic acid",0,EA271551
FALSE,Perfluorohexanoic acid,0,EA271552
FALSE," 2,2,3,3,4,4,5,5,6,6,6-undecafluorohexanoic acid",0,EA271552
FALSE,Perfluorohexanoic acid,0,EA271553
FALSE," 2,2,3,3,4,4,5,5,6,6,6-undecafluorohexanoic acid",0,EA271553
FALSE,Perfluorohexanoic acid,0,EA271554
FALSE," 2,2,3,3,4,4,5,5,6,6,6-undecafluorohexanoic acid",0,EA271554
FALSE,Perfluorohexanoic acid,0,EA271555
FALSE," 2,2,3,3,4,4,5,5,6,6,6-undecafluorohexanoic acid",0,EA271555
FALSE,Perfluorohexanoic acid,0,EA271557
FALSE," 2,2,3,3,4,4,5,5,6,6,6-undecafluorohexanoic acid",0,EA271557
FALSE,Perfluorohexanoic acid,0,EA271558
FALSE," 2,2,3,3,4,4,5,5,6,6,6-undecafluorohexanoic acid",0,EA271558
FALSE,Perfluorohexanoic acid,0,EA271559
FALSE," 2,2,3,3,4,4,5,5,6,6,6-undecafluorohexanoic acid",0,EA271559
FALSE,Perfluoroheptanoic acid,0,EA271651
FALSE," 2,2,3,3,4,4,5,5,6,6,7,7,7-tridecafluoroenanthic acid",0,EA271651
FALSE,Perfluoroheptanoic acid,0,EA271652
FALSE," 2,2,3,3,4,4,5,5,6,6,7,7,7-tridecafluoroenanthic acid",0,EA271652
FALSE,Perfluoroheptanoic acid,0,EA271653
FALSE," 2,2,3,3,4,4,5,5,6,6,7,7,7-tridecafluoroenanthic acid",0,EA271653
FALSE,Perfluoroheptanoic acid,0,EA271654
FALSE," 2,2,3,3,4,4,5,5,6,6,7,7,7-tridecafluoroenanthic acid",0,EA271654
FALSE,Perfluoroheptanoic acid,0,EA271655
FALSE," 2,2,3,3,4,4,5,5,6,6,7,7,7-tridecafluoroenanthic acid",0,EA271655
FALSE,Perfluoroheptanoic acid,0,EA271658
FALSE," 2,2,3,3,4,4,5,5,6,6,7,7,7-tridecafluoroenanthic acid",0,EA271658
FALSE,Perfluoroheptanoic acid,0,EA271659
FALSE," 2,2,3,3,4,4,5,5,6,6,7,7,7-tridecafluoroenanthic acid",0,EA271659
FALSE,Perfluorooctanoic acid,0,EA271751
FALSE,PFOA,0,EA271751
FALSE," 2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorocaprylic acid",0,EA271751
FALSE,Perfluorooctanoic acid,0,EA271752
FALSE,PFOA,0,EA271752
FALSE," 2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorocaprylic acid",0,EA271752
FALSE,Perfluorooctanoic acid,0,EA271753
FALSE,PFOA,0,EA271753
FALSE," 2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorocaprylic acid",0,EA271753
FALSE,Perfluorooctanoic acid,0,EA271754
FALSE,PFOA,0,EA271754
FALSE," 2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorocaprylic acid",0,EA271754
FALSE,Perfluorooctanoic acid,0,EA271757
FALSE,PFOA,0,EA271757
